outcome,carat,cut,color,clarity,depth,table,price,x,y,z,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a6,a7,a8,a9,a10,b6,b7,b8,b9,b10
0,0.56,Very Good,E,IF,59.9,60,2724,5.31,5.38,3.2,0.288020219886676,0.136015238240361,0.595474442001432,0.989634320838377,0.14818215649575,0.233703398145735,0.979331543436274,0.0551958209834993,0.873730543535203,0.372853404143825,-0.943833659252348,0.657529232540162,1.02133415670481,-0.53600438574215,-0.781473180445114,-0.763542118679172,0.254682754431645,0.0853567015872889,0.713459758457956,0.364064062333116
0,1.01,Premium,F,SI1,58.9,60,5713,6.57,6.5,3.85,0.0138582843355834,0.192224904196337,0.90729821450077,0.394413927802816,0.853367810370401,0.838513931492344,0.933624079683796,0.564152816310525,0.976127489702776,0.0445572938770056,1.21930478959938,0.278514322296174,-1.41506407327403,-1.53576687575756,0.239529111116461,1.36181684291802,-0.0905754633615421,1.24722319394626,-0.163784229200963,-0.630317051970617
1,1.04,Premium,E,SI2,59.2,58,4566,6.7,6.64,3.95,0.360832328675315,0.521086429478601,0.14936385047622,0.80784730007872,0.664259393466637,0.998853185446933,0.869446507422254,0.59430489083752,0.0430837643798441,0.664395276224241,0.980261737379968,-0.760736205478348,0.0173932777866071,0.727111702454797,1.21587459865376,1.10035346910749,-0.679788116582708,-0.915897391170945,-0.181043665944445,0.935891159015599
1,2.5,Ideal,J,SI2,60.7,55,15990,8.8,8.66,5.3,0.0639724156353623,0.312194744125009,0.130900508956984,0.918423306429759,0.765291248215362,0.608084603212774,0.617772654863074,0.33990700240247,0.438931016484275,0.055629811482504,0.79633628208717,0.602049452238672,0.312168445357091,1.74932309655526,1.63734374204941,1.35358695304842,-1.4896350582294,-0.283953077077005,0.532789690702283,-0.210071889241209
0,0.52,Very Good,D,VS1,62.5,57,1829,5.11,5.16,3.21,0.368401773041114,0.979868071386591,0.355600918410346,0.0901930027175695,0.198837837669998,0.390542392386124,0.470653971889988,0.148271073121578,0.0457530233543366,0.645135147729889,1.67787524335866,0.205012850042594,0.7583730114828,0.809792728704692,-0.324438976180316,-1.3006816392966,-1.21937654311477,-1.06074920959528,0.141764601767391,-1.15663451121476
1,1.19,Very Good,H,SI1,60.8,59,5595,6.84,6.87,4.17,0.18962279940024,0.393860526615754,0.286606198409572,0.0949441029224545,0.743777719326317,0.246175256557763,0.65971344220452,0.876557029550895,0.842111597070471,0.953936381731182,1.0101825563609,-1.21761219013809,-0.802869080015391,-0.418400628747798,0.66648976950447,0.626824961367884,-0.892727274627413,-0.572021232336925,-0.165469179015064,1.64386596208584
0,0.4,Premium,G,VS2,60.4,58,966,4.78,4.75,2.88,0.130356565350667,0.526770334690809,0.502764063188806,0.745343543821946,0.204578310251236,0.564147514523938,0.822063981788233,0.344977261964232,0.411125698592514,0.0975261023268104,-0.60295004984913,-0.596579676204397,-0.970504811932014,0.448561728263635,-0.323491723155042,0.085503660644562,-1.34696197156671,0.312527829539191,0.067356857472242,0.876821737862016
0,0.3,Ideal,H,VS1,62.1,54,526,4.32,4.35,2.69,0.3069998617284,0.974435160402209,0.0582382963038981,0.328162926947698,0.458471114747226,0.595988258020952,0.0145752020180225,0.810026834951714,0.527846005512402,0.35118167498149,-1.55807577661516,0.050817814345752,0.458993685846079,0.563704655352465,-0.46118323961454,-0.59756257692528,-0.669151356903525,0.0308711932289672,1.04121240592305,-0.0580729624487049
1,0.36,Premium,J,SI1,61.3,60,421,4.52,4.59,2.79,0.538149890955538,0.362481856020167,0.38817992224358,0.746282631997019,0.405152129242197,0.0623628415632993,0.60176666569896,0.551710169762373,0.783071469981223,0.805629104143009,0.117491822797919,-0.643640697476034,-0.725095555798408,-1.03824516921793,1.15400702124797,2.24826312474166,1.31760008506105,0.175644116902052,-1.65013833502178,-0.81741223912133
1,0.51,Fair,E,SI1,55.8,61,1340,5.43,5.35,3.01,0.986788207897916,0.15282209822908,0.698822334874421,0.253720389446244,0.129673414165154,0.564955609850586,0.839985715225339,0.825496181380004,0.7215663746465,0.141871291212738,1.28423635004994,0.950467012415298,0.699798016787868,0.581107551902411,0.700068203287301,-0.711438267744248,-2.28543129700298,-0.769252076609616,0.347506221382835,-0.745925712582971
1,0.33,Premium,F,VS2,61.9,57,854,4.44,4.42,2.74,0.554930455051363,0.396089018089697,0.781869195168838,0.882658501854166,0.550651457393542,0.871384949423373,0.323436276288703,0.513799867825583,0.22347916290164,0.640527095645666,1.08803070421927,-0.270144903286214,0.997057833058289,0.563037494035817,1.18618579985373,1.02610437509893,0.167829344847932,-0.30525611422151,0.300451643835285,0.28405226342202
0,1.08,Very Good,G,SI2,62.9,59,4544,6.53,6.57,4.12,0.173029102850705,0.739026644034311,0.487921949708834,0.410974368453026,0.121991840656847,0.458742400864139,0.391540678218007,0.72148813540116,0.0689789617899805,0.231683319201693,0.594285315287308,1.03924583017956,0.024805372229571,0.483267216212652,-0.138718161717355,1.0372136310965,0.182580720919666,-0.802328954307909,0.758444459169325,1.43899534036894
1,0.31,Good,D,SI2,63.6,54,462,4.31,4.34,2.75,0.79645984666422,0.0707776129711419,0.216935421572998,0.942885076161474,0.897341944044456,0.920368265593424,0.242438027635217,0.351115637458861,0.45807736297138,0.375530528835952,0.354027244190641,0.795694282209454,1.13042115383765,0.0319938691500523,0.710596228516874,0.482507393257533,0.529197267751961,-1.81102748950511,-0.0809326338022494,0.809027868799605
0,0.71,Very Good,F,SI1,62.4,58,2553,5.64,5.68,3.53,0.506085167406127,0.955248152837157,0.6646582193207,0.478940622415394,0.831716269254684,0.138981440803036,0.31458978028968,0.818962622433901,0.484623963013291,0.273622748441994,-0.939273343372433,0.15268965534351,0.355807660858112,0.0354304310989878,-1.42224475108041,-0.42009044972899,0.39669176501438,0.372504138367847,1.53680143763089,1.71898111390296
0,0.36,Good,D,VS2,63.4,54,739,4.51,4.57,2.88,0.632511429022998,0.793339419411495,0.138848629780114,0.837339414050803,0.480086841387674,0.185526852263138,0.498801232548431,0.14493317482993,0.576812642160803,0.342068730853498,-0.404040471477179,-2.90468818907883,-1.66493539915314,-1.10981397911178,-1.35552815875688,-0.371073177160106,0.559583507510349,-0.906738323672966,-1.08449837254053,-0.638851224499784
0,1.3,Premium,J,SI1,61.9,56,5569,7.07,7.04,4.37,0.00866325246170163,0.820188882295042,0.886320910882205,0.719237656332552,0.477498895954341,0.579290488967672,0.283049709862098,0.81849874346517,0.454735759878531,0.869397019501776,-0.992125764632981,-0.740329139495914,1.02098993136262,0.350962955204102,0.969268021687,1.50785216184801,1.92700924957388,2.82445937305771,2.3549851111441,2.26395356640177
0,0.87,Ideal,H,SI1,62.5,57,2923,6.13,6.06,3.81,0.387504909653217,0.997240758733824,0.642570511670783,0.566569726914167,0.413038141326979,0.451858342858031,0.181796583812684,0.0600792618934065,0.777811444364488,0.282468040008098,0.545182958579483,0.57735040960605,-0.523689379624836,-1.86404917443533,-1.78668603526087,-3.00664946274708,-3.33716669746997,-3.28384681770611,-2.03294724163472,-0.530483355918621
0,0.36,Ideal,E,VS2,61.2,56,789,4.6,4.62,2.82,0.765604796819389,0.720903602428734,0.268707751529291,0.699155859416351,0.56316196010448,0.186236057896167,0.842787330737338,0.344407342141494,0.942322520073503,0.387559906346723,-0.999195391210703,-0.448251410458081,1.30471245219845,1.22553138682349,0.376018767863886,0.165732673211544,-0.198223301809252,-0.311715124497991,-0.753408194758435,0.716135431893628
0,0.31,Ideal,E,VS2,61.6,56,872,4.38,4.32,2.68,0.588669625110924,0.580880265915766,0.0192012267652899,0.720701857004315,0.615408319747075,0.995337711879984,0.582908874377608,0.974307593423873,0.963005615631118,0.419489139923826,-0.679193351071226,-0.0893454654956958,1.28005867517239,1.6997617511922,1.10764400714771,0.323777347210092,-0.48833123033297,-0.358117366502386,0.366923818452153,0.241353189992546
0,1.33,Premium,G,VS2,58.6,61,9682,7.21,7.17,4.21,0.156725897220895,0.921126111643389,0.889911156147718,0.0132748074829578,0.210536563070491,0.100804754300043,0.11060074577108,0.873262231936678,0.357742546126246,0.178403077879921,-1.00327006088645,-0.439589052965772,-0.0159823108356432,-0.318727777548617,-0.495732694068323,1.28176927590912,-1.22506578196926,-0.949657759306126,2.61404619773502,0.0609985667235184
1,0.71,Very Good,I,VS1,61.1,57,2332,5.75,5.8,3.53,0.844979970250279,0.192523026838899,0.367928870720789,0.0587482270784676,0.0996392804663628,0.921374022262171,0.96293397154659,0.981450610561296,0.167233016109094,0.605708289891481,0.467925792802103,0.467736679830117,0.43181536323541,-0.390022645895721,-0.380415687127145,0.0566678497393605,-1.57393381246066,-1.49135373976452,-1.72271768359713,-0.631743255673935
1,0.33,Premium,G,SI1,62.3,59,492,4.39,4.44,2.75,0.721159039065242,0.661057442426682,0.630061871837825,0.340369150508195,0.941471052588895,0.194532698486,0.942204013932496,0.974244128912687,0.0833988557569683,0.167030217591673,-0.0819585219335353,-0.0935565316879029,1.31203445886995,0.0246063906714763,1.05899886141247,0.413027329117786,-0.172198355554724,-0.473290226331165,-0.203643898603807,-0.203824781845385
0,0.58,Ideal,E,VS2,61.1,57,1884,5.39,5.41,3.3,0.21441393205896,0.802981583867222,0.0490203583613038,0.183534387266263,0.309369279770181,0.128154106903821,0.279771378729492,0.196502279257402,0.152522549265996,0.446002379292622,-0.910488124604163,1.22429465564336,1.95536772592417,1.3474965139638,-0.732743546946503,-0.743131362885207,-2.26937904169757,-1.98190419098559,-1.78240315444402,-2.06337976911372
0,0.3,Premium,F,VS2,62.8,58,776,4.29,4.24,2.68,0.230973265599459,0.0472639137879014,0.72668375261128,0.301254139747471,0.0760046727955341,0.178253785707057,0.405616883421317,0.982178733684123,0.215363920666277,0.388705633347854,-1.05590138905425,-0.427913863944156,-0.85321545953486,-1.0260284215759,-0.179983961098121,-0.513363087340265,0.270806029147077,-0.224368203326756,-0.649962057598937,-1.46641338240037
0,0.3,Good,E,VS2,63.3,55,526,4.26,4.3,2.71,0.530284141656011,0.125054175266996,0.184230935992673,0.941431239247322,0.978091016178951,0.832436139229685,0.0601471688132733,0.523521315772086,0.926667917286977,0.320815884973854,-0.575308839392897,-0.224491739289271,-0.578104286379732,0.260052716475951,-1.06620929416881,-0.587411114112267,0.209130383740788,-0.598084215643712,-0.00307935802280213,-0.446973953499568
0,0.7,Fair,E,SI1,65.1,56,2125,5.49,5.41,3.55,0.524590805638582,0.778822663705796,0.0547842551022768,0.837373181479052,0.49349480541423,0.705560656031594,0.205043931724504,0.15996214793995,0.291901770979166,0.989981114864349,-0.355011353535697,-0.866556580860501,0.26188797953332,1.03388410697469,1.73601175263155,0.892349072474123,2.90703164772072,0.405179232614196,-1.00394523789919,0.237471638591161
1,1.21,Ideal,G,VVS1,61,57,10482,6.93,6.87,4.21,0.295663112774491,0.797345950966701,0.0996936883311719,0.294704359257594,0.19622620777227,0.306223833467811,0.12320433720015,0.628401707392186,0.887668043840677,0.986624865792692,0.184165626928867,0.917103321623035,0.35117360276374,-0.20040213482539,-0.746125798301224,-1.40312635521431,-1.48677646100779,0.914084952382759,0.708466112833189,-0.521308916979122
0,0.51,Ideal,E,SI1,61.3,55,1438,5.11,5.17,3.15,0.7504331569653,0.251118318643421,0.782315851422027,0.373313028132543,0.946585813304409,0.804260247852653,0.189287327229977,0.456113060005009,0.305550137301907,0.740845490945503,0.562182640921095,0.719211325689454,1.77214129237551,0.604028515050424,0.459380168182555,0.645173163603401,0.92319526977697,-0.746733118366339,-0.608116223259238,-0.0508325265157265
1,1.5,Very Good,H,VS2,63.4,57,10206,7.27,7.2,4.59,0.626522789010778,0.505262095248327,0.392200816655532,0.561282770009711,0.239120253128931,0.624742623185739,0.80741173401475,0.546915206126869,0.0891831596381962,0.229802928632125,-0.3062611805452,-1.84426201281653,-0.416574795236199,0.343637050922444,0.194253119116687,1.08572966093046,1.20015570164673,1.57728016022596,0.176529501329384,-1.51673798897589
0,0.55,Ideal,G,VS1,61.3,57,1667,5.25,5.28,3.23,0.572785887401551,0.854188072495163,0.111671220045537,0.249289981555194,0.17375489207916,0.315679949941114,0.659620532300323,0.509375468594953,0.752923195715994,0.288877950282767,0.168905750250769,-0.809451706910756,1.00549008013997,1.63181921314599,1.07722407395335,0.0808955627387571,2.07960572415337,-0.109628598785681,-0.06181749374203,-0.294383453473171
0,0.3,Ideal,G,VVS1,61.9,54,764,4.33,4.36,2.69,0.190462786471471,0.0432995741721243,0.0469557028263807,0.756843483773992,0.672229762654752,0.202937075402588,0.550083302892745,0.543679885100573,0.346096876310185,0.900709553621709,-0.747273177409449,1.14927756957183,1.15227785736106,1.74911797486462,1.13615771004399,-0.346571494754618,-0.6658318090568,-1.38236507347405,1.02696174320384,1.12148641811552
0,0.59,Premium,G,VS2,62.6,56,1717,5.39,5.34,3.36,0.475803328910843,0.361636617453769,0.551793214166537,0.776528974296525,0.999332515755668,0.749628733377904,0.831720017828047,0.771694392897189,0.569680159678683,0.456844527972862,-1.07177931749188,-0.357925467245562,0.264080475479243,0.184192923280852,1.11592217897382,0.485134736341356,0.64149462762217,0.415975612494567,0.767741187486249,-0.242361223005662
1,0.59,Very Good,G,VS2,61.1,57,1664,5.4,5.43,3.31,0.273086936445907,0.641425906913355,0.856447257334366,0.179220066173002,0.139824614161626,0.833754052873701,0.24350545508787,0.53698658850044,0.772694538114592,0.947334558237344,1.1084904965634,-1.11319509143112,0.131231312067372,1.43570429000105,-0.379992478094689,-0.626741327104653,-1.21831737669491,-0.995556031341761,-1.30429501921006,-0.671397375965311
0,0.7,Very Good,G,VVS2,63.6,57,2681,5.59,5.63,3.57,0.559108369518071,0.377927662571892,0.553510967409238,0.130039793439209,0.821123819099739,0.661297661950812,0.29306054674089,0.477636180818081,0.914028817322105,0.91615923284553,0.580699533913271,1.26739627709928,-0.484144598998178,-0.0938358122906386,-0.233932808438366,-0.259830925227418,-1.52879270643578,-0.927107491281132,0.171087916225229,0.031183078151518
0,0.39,Ideal,G,VVS1,61.8,54.4,1008,4.69,4.73,2.92,0.732508769491687,0.310776271158829,0.684843682218343,0.857185338856652,0.777630866505206,0.514446168439463,0.366732980357483,0.176010248716921,0.93692171969451,0.802049186779186,-0.111870285903751,-0.287539551421044,-0.751907175647117,-1.78419037241296,0.00135738003872687,-0.365813093455156,0.590336818633273,-1.56048501533365,-1.76559659916704,-2.26594120378834
0,0.5,Very Good,G,VS1,61.3,58,1592,5.03,5.09,3.1,0.823836327530444,0.313071889569983,0.0469230539165437,0.0775352430064231,0.119141770759597,0.629434771370143,0.837512904079631,0.112491228617728,0.774260663194582,0.425955036887899,-0.490605900564023,-1.05427296175748,-1.61000092710648,0.325613607831988,0.551376443711147,0.0827177453913904,-0.0143052818458121,0.427011951308808,-0.830252781732679,-0.778607198171657
1,0.54,Premium,E,VS2,59.2,58,1754,5.32,5.35,3.16,0.782429104670882,0.0104883015155792,0.310614071786404,0.366406619083136,0.986737758852541,0.223851952003315,0.841361648868769,0.979154412634671,0.723038378870115,0.488091338658705,-0.45150053241987,-0.730733249749115,0.432010033413446,0.402607376281263,-0.621589284121455,0.034294621369016,-0.325707856909669,-0.594055222029376,-0.0151057654843336,0.585897150265262
1,0.7,Very Good,G,SI1,64.3,56,2517,5.56,5.58,3.58,0.699696938274428,0.389660612912849,0.608091540168971,0.670335125178099,0.822690145811066,0.590946292271838,0.927705994807184,0.069448285503313,0.110022015171126,0.0045004403218627,0.782632863043736,2.00324171332498,-0.499388443224717,0.190644514604839,-0.597995939478389,0.508042956483736,1.26665250598389,0.809543433871785,0.791193435494527,-0.0219258800798892
1,0.75,Very Good,E,VS2,63,57,3718,5.81,5.78,3.65,0.8945523716975,0.600240893429145,0.715331508545205,0.411070011556149,0.958309503505006,0.408985853660852,0.506067182635889,0.907743528950959,0.703033173922449,0.924896729178727,2.2073635353182,0.305001467604893,-0.48239545481436,-0.257100151220499,0.088788696505529,0.222688004285533,-0.528108355495794,-0.447544453184313,-0.471717035103408,0.0399876284391905
1,1.24,Very Good,J,SI2,62.2,58,4583,6.82,6.94,4.28,0.182938378537074,0.241381263360381,0.632662653923035,0.606706800637767,0.694292276632041,0.857393199577928,0.689688635990024,0.930644654901698,0.196051446488127,0.83612558664754,1.48319955619347,2.04624714164665,2.50006302769471,0.602239945949066,-1.61730365829348,-1.01537473297985,0.222849376662723,0.948320574021847,1.25137076873103,1.18773315052449
0,0.9,Very Good,D,SI2,64,58,3789,6.06,6.11,3.9,0.567814772250131,0.49653231096454,0.305579640669748,0.744462352711707,0.825491508934647,0.0398675063624978,0.392871927237138,0.656386893242598,0.552538852207363,0.0495420799124986,-2.44553280267675,-0.848346008127033,0.559080713258747,1.04578501948277,1.10028040305099,0.50444516311252,0.870287747800122,0.60793632086452,0.934240693751192,-0.439381987313045
0,0.41,Very Good,J,IF,60.8,56,651,4.83,4.87,2.95,0.0790639645420015,0.78863570955582,0.383398724719882,0.499225390143693,0.971976040164009,0.673616929212585,0.946055752458051,0.807999375043437,0.37923464900814,0.342456170590594,0.520012369328696,-0.494693790697392,-0.170864429538252,1.19952614033163,0.316084689017473,-0.54637331043723,-0.672554017544583,1.25620092860668,1.56643301554053,1.91009614024102
